SYMBOL_ID,UNIVERSAL_SYMBOL,COUNTRY_ISO_3166-1_ALPHA_2_CODE,COUNTRY,EXCHANGE_MIC,EXCHANGE_OPERATING_MIC,EXCHANGE_NAME_INSTITUTION_DESCRIPTION,EXCHANGE_ACRONYM,COMPANY,IPOYEAR,SECTOR,INDUSTRY,NASDAQ,ZACKS,REUTERS,FIDELITY,TD_AMERITRADE,TMX_MONEY,BLOOMBERG,YAHOO,CNBC,THE_STREET,INTERNET_BUSINESS_DAILY,STOCK_EARNINGS,BARCHART,VECTOR_VEST,INVESTING
2794,US_XNAS_RBBN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Ribbon Communications Inc. ,n/a,Technology,EDP Services,RBBN,RBBN,RBBN,RBBN,RBBN,,RBBN:US,RBBN,RBBN,RBBN,RBBN,RBBN,RBBN,RBBN,RBBN
2795,US_XNAS_RIBT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,RiceBran Technologies,n/a,Consumer Non-Durables,Packaged Foods,RIBT,RIBT,RIBT,RIBT,RIBT,,RIBT:US,RIBT,RIBT,RIBT,RIBT,RIBT,RIBT,RIBT,RIBT
2796,US_XNAS_RELL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Richardson Electronics, Ltd.",1983,Technology,Electronic Components,RELL,RELL,RELL,RELL,RELL,,RELL:US,RELL,RELL,RELL,RELL,RELL,RELL,RELL,RELL
2797,US_XNAS_RMBI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Richmond Mutual Bancorporation, Inc.",2019,Finance,Major Banks,RMBI,RMBI,RMBI,RMBI,RMBI,,RMBI:US,RMBI,RMBI,RMBI,RMBI,RMBI,RMBI,RMBI,RMBI
2798,US_XNAS_RIGL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rigel Pharmaceuticals, Inc.",2000,Health Care,Major Pharmaceuticals,RIGL,RIGL,RIGL,RIGL,RIGL,,RIGL:US,RIGL,RIGL,RIGL,RIGL,RIGL,RIGL,RIGL,RIGL
2799,US_XNAS_RNET,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"RigNet, Inc.",2010,Consumer Services,Telecommunications Equipment,RNET,RNET,RNET,RNET,RNET,,RNET:US,RNET,RNET,RNET,RNET,RNET,RNET,RNET,RNET
2800,US_XNAS_RMNI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rimini Street, Inc.",2015,Miscellaneous,Business Services,RMNI,RMNI,RMNI,RMNI,RMNI,,RMNI:US,RMNI,RMNI,RMNI,RMNI,RMNI,RMNI,RMNI,RMNI
2801,US_XNAS_RIOT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Riot Blockchain, Inc",n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,RIOT,RIOT,RIOT,RIOT,RIOT,,RIOT:US,RIOT,RIOT,RIOT,RIOT,RIOT,RIOT,RIOT,RIOT
2802,US_XNAS_REDU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,RISE Education Cayman Ltd,2017,Consumer Services,Other Consumer Services,REDU,REDU,REDU,REDU,REDU,,REDU:US,REDU,REDU,REDU,REDU,REDU,REDU,REDU,REDU
2803,US_XNAS_RTTR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Ritter Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals,RTTR,RTTR,RTTR,RTTR,RTTR,,RTTR:US,RTTR,RTTR,RTTR,RTTR,RTTR,RTTR,RTTR,RTTR
2804,US_XNAS_RVSB,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Riverview Bancorp Inc,n/a,Finance,Savings Institutions,RVSB,RVSB,RVSB,RVSB,RVSB,,RVSB:US,RVSB,RVSB,RVSB,RVSB,RVSB,RVSB,RVSB,RVSB
2805,US_XNAS_RIVE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Riverview Financial Corporation,n/a,Finance,Major Banks,RIVE,RIVE,RIVE,RIVE,RIVE,,RIVE:US,RIVE,RIVE,RIVE,RIVE,RIVE,RIVE,RIVE,RIVE
2806,US_XNAS_RCKT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rocket Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals,RCKT,RCKT,RCKT,RCKT,RCKT,,RCKT:US,RCKT,RCKT,RCKT,RCKT,RCKT,RCKT,RCKT,RCKT
2807,US_XNAS_RMTI,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rockwell Medical, Inc.",1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,RMTI,RMTI,RMTI,RMTI,RMTI,,RMTI:US,RMTI,RMTI,RMTI,RMTI,RMTI,RMTI,RMTI,RMTI
2808,US_XNAS_RCKY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rocky Brands, Inc.",1993,Consumer Non-Durables,Shoe Manufacturing,RCKY,RCKY,RCKY,RCKY,RCKY,,RCKY:US,RCKY,RCKY,RCKY,RCKY,RCKY,RCKY,RCKY,RCKY
2809,US_XNAS_RMCF,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rocky Mountain Chocolate Factory, Inc.",n/a,Consumer Non-Durables,Specialty Foods,RMCF,RMCF,RMCF,RMCF,RMCF,,RMCF:US,RMCF,RMCF,RMCF,RMCF,RMCF,RMCF,RMCF,RMCF
2810,US_XNAS_ROKU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Roku, Inc.",2017,Consumer Services,Television Services,ROKU,ROKU,ROKU,ROKU,ROKU,,ROKU:US,ROKU,ROKU,ROKU,ROKU,ROKU,ROKU,ROKU,ROKU
2811,US_XNAS_ROSE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Rosehill Resources Inc.,2016,Energy,Oil & Gas Production,ROSE,ROSE,ROSE,ROSE,ROSE,,ROSE:US,ROSE,ROSE,ROSE,ROSE,ROSE,ROSE,ROSE,ROSE
2812,US_XNAS_ROSEU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Rosehill Resources Inc.,2016,Energy,Oil & Gas Production,ROSEU,ROSEU,ROSEU,ROSEU,ROSEU,,ROSEU:US,ROSEU,ROSEU,ROSEU,ROSEU,ROSEU,ROSEU,ROSEU,ROSEU
2813,US_XNAS_ROSEW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Rosehill Resources Inc.,2016,Energy,Oil & Gas Production,ROSEW,ROSEW,ROSEW,ROSEW,ROSEW,,ROSEW:US,ROSEW,ROSEW,ROSEW,ROSEW,ROSEW,ROSEW,ROSEW,ROSEW
2814,US_XNAS_ROST,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Ross Stores, Inc.",1985,Consumer Services,Clothing/Shoe/Accessory Stores,ROST,ROST,ROST,ROST,ROST,,ROST:US,ROST,ROST,ROST,ROST,ROST,ROST,ROST,ROST
2815,US_XNAS_RGLD,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Royal Gold, Inc.",n/a,Basic Industries,Precious Metals,RGLD,RGLD,RGLD,RGLD,RGLD,,RGLD:US,RGLD,RGLD,RGLD,RGLD,RGLD,RGLD,RGLD,RGLD
2816,US_XNAS_RTIX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"RTI Surgical Holdings, Inc.",2000,Health Care,Industrial Specialties,RTIX,RTIX,RTIX,RTIX,RTIX,,RTIX:US,RTIX,RTIX,RTIX,RTIX,RTIX,RTIX,RTIX,RTIX
2817,US_XNAS_RBCN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rubicon Technology, Inc.",2007,Technology,Semiconductors,RBCN,RBCN,RBCN,RBCN,RBCN,,RBCN:US,RBCN,RBCN,RBCN,RBCN,RBCN,RBCN,RBCN,RBCN
2818,US_XNAS_RUBY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rubius Therapeutics, Inc.",2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),RUBY,RUBY,RUBY,RUBY,RUBY,,RUBY:US,RUBY,RUBY,RUBY,RUBY,RUBY,RUBY,RUBY,RUBY
2819,US_XNAS_RUHN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Ruhnn Holding Limited,2019,Consumer Services,Catalog/Specialty Distribution,RUHN,RUHN,RUHN,RUHN,RUHN,,RUHN:US,RUHN,RUHN,RUHN,RUHN,RUHN,RUHN,RUHN,RUHN
2820,US_XNAS_RMBL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"RumbleOn, Inc.",n/a,Technology,EDP Services,RMBL,RMBL,RMBL,RMBL,RMBL,,RMBL:US,RMBL,RMBL,RMBL,RMBL,RMBL,RMBL,RMBL,RMBL
2821,US_XNAS_RUSHA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rush Enterprises, Inc.",n/a,Consumer Durables,Automotive Aftermarket,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA,,RUSHA:US,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA
2822,US_XNAS_RUSHB,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Rush Enterprises, Inc.",n/a,Consumer Durables,Automotive Aftermarket,RUSHB,RUSHB,RUSHB,RUSHB,RUSHB,,RUSHB:US,RUSHB,RUSHB,RUSHB,RUSHB,RUSHB,RUSHB,RUSHB,RUSHB
2823,US_XNAS_RUTH,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Ruth&#39;s Hospitality Group, Inc.",2005,Consumer Services,Restaurants,RUTH,RUTH,RUTH,RUTH,RUTH,,RUTH:US,RUTH,RUTH,RUTH,RUTH,RUTH,RUTH,RUTH,RUTH
2824,US_XNAS_RYAAY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Ryanair Holdings plc,1997,Transportation,Air Freight/Delivery Services,RYAAY,RYAAY,RYAAY,RYAAY,RYAAY,,RYAAY:US,RYAAY,RYAAY,RYAAY,RYAAY,RYAAY,RYAAY,RYAAY,RYAAY
2825,US_XNAS_STBA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"S&T Bancorp, Inc.",n/a,Finance,Major Banks,STBA,STBA,STBA,STBA,STBA,,STBA:US,STBA,STBA,STBA,STBA,STBA,STBA,STBA,STBA
2826,US_XNAS_SANW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,S&W Seed Company,n/a,Consumer Non-Durables,Farming/Seeds/Milling,SANW,SANW,SANW,SANW,SANW,,SANW:US,SANW,SANW,SANW,SANW,SANW,SANW,SANW,SANW
2827,US_XNAS_SBRA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sabra Health Care REIT, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,SBRA,SBRA,SBRA,SBRA,SBRA,,SBRA:US,SBRA,SBRA,SBRA,SBRA,SBRA,SBRA,SBRA,SBRA
2828,US_XNAS_SABR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Sabre Corporation,2014,Technology,"Computer Software: Programming, Data Processing",SABR,SABR,SABR,SABR,SABR,,SABR:US,SABR,SABR,SABR,SABR,SABR,SABR,SABR,SABR
2829,US_XNAS_SAEX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"SAExploration Holdings, Inc.",n/a,Energy,Oil & Gas Production,SAEX,SAEX,SAEX,SAEX,SAEX,,SAEX:US,SAEX,SAEX,SAEX,SAEX,SAEX,SAEX,SAEX,SAEX
2830,US_XNAS_SFET,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Safe-T Group Ltd.,2018,Technology,Computer Software: Prepackaged Software,SFET,SFET,SFET,SFET,SFET,,SFET:US,SFET,SFET,SFET,SFET,SFET,SFET,SFET,SFET
2831,US_XNAS_SAFT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Safety Insurance Group, Inc.",2002,Finance,Property-Casualty Insurers,SAFT,SAFT,SAFT,SAFT,SAFT,,SAFT:US,SAFT,SAFT,SAFT,SAFT,SAFT,SAFT,SAFT,SAFT
2832,US_XNAS_SGA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Saga Communications, Inc.",n/a,Consumer Services,Broadcasting,SGA,SGA,SGA,SGA,SGA,,SGA:US,SGA,SGA,SGA,SGA,SGA,SGA,SGA,SGA
2833,US_XNAS_SAGE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sage Therapeutics, Inc.",2014,Health Care,Major Pharmaceuticals,SAGE,SAGE,SAGE,SAGE,SAGE,,SAGE:US,SAGE,SAGE,SAGE,SAGE,SAGE,SAGE,SAGE,SAGE
2834,US_XNAS_SAIA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Saia, Inc.",n/a,Transportation,Trucking Freight/Courier Services,SAIA,SAIA,SAIA,SAIA,SAIA,,SAIA:US,SAIA,SAIA,SAIA,SAIA,SAIA,SAIA,SAIA,SAIA
2835,US_XNAS_SLRX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Salarius Pharmaceuticals, Inc.",2015,Health Care,Major Pharmaceuticals,SLRX,SLRX,SLRX,SLRX,SLRX,,SLRX:US,SLRX,SLRX,SLRX,SLRX,SLRX,SLRX,SLRX,SLRX
2836,US_XNAS_SALM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Salem Media Group, Inc.",1999,Consumer Services,Broadcasting,SALM,SALM,SALM,SALM,SALM,,SALM:US,SALM,SALM,SALM,SALM,SALM,SALM,SALM,SALM
2837,US_XNAS_SAL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Salisbury Bancorp, Inc.",n/a,Finance,Savings Institutions,SAL,SAL,SAL,SAL,SAL,,SAL:US,SAL,SAL,SAL,SAL,SAL,SAL,SAL,SAL
2838,US_XNAS_SAFM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sanderson Farms, Inc.",1987,Consumer Non-Durables,Meat/Poultry/Fish,SAFM,SAFM,SAFM,SAFM,SAFM,,SAFM:US,SAFM,SAFM,SAFM,SAFM,SAFM,SAFM,SAFM,SAFM
2839,US_XNAS_SASR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sandy Spring Bancorp, Inc.",n/a,Finance,Major Banks,SASR,SASR,SASR,SASR,SASR,,SASR:US,SASR,SASR,SASR,SASR,SASR,SASR,SASR,SASR
2840,US_XNAS_SGMO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sangamo Therapeutics, Inc.",2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SGMO,SGMO,SGMO,SGMO,SGMO,,SGMO:US,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO
2841,US_XNAS_SANM,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Sanmina Corporation,1993,Technology,Electrical Products,SANM,SANM,SANM,SANM,SANM,,SANM:US,SANM,SANM,SANM,SANM,SANM,SANM,SANM,SANM
2842,US_XNAS_GCVRZ,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Sanofi,n/a,Health Care,Major Pharmaceuticals,GCVRZ,GCVRZ,GCVRZ,GCVRZ,GCVRZ,,GCVRZ:US,GCVRZ,GCVRZ,GCVRZ,GCVRZ,GCVRZ,GCVRZ,GCVRZ,GCVRZ
2843,US_XNAS_SNY,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Sanofi,n/a,Health Care,Major Pharmaceuticals,SNY,SNY,SNY,SNY,SNY,,SNY:US,SNY,SNY,SNY,SNY,SNY,SNY,SNY,SNY
2844,US_XNAS_SPNS,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Sapiens International Corporation N.V.,1992,Technology,Computer Software: Prepackaged Software,SPNS,SPNS,SPNS,SPNS,SPNS,,SPNS:US,SPNS,SPNS,SPNS,SPNS,SPNS,SPNS,SPNS,SPNS
2845,US_XNAS_SRPT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Sarepta Therapeutics, Inc.",n/a,Health Care,Major Pharmaceuticals,SRPT,SRPT,SRPT,SRPT,SRPT,,SRPT:US,SRPT,SRPT,SRPT,SRPT,SRPT,SRPT,SRPT,SRPT
2846,US_XNAS_STSA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Satsuma Pharmaceuticals, Inc.",2019,Health Care,Major Pharmaceuticals,STSA,STSA,STSA,STSA,STSA,,STSA:US,STSA,STSA,STSA,STSA,STSA,STSA,STSA,STSA
2847,US_XNAS_SVRA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Savara, Inc.",n/a,Health Care,Major Pharmaceuticals,SVRA,SVRA,SVRA,SVRA,SVRA,,SVRA:US,SVRA,SVRA,SVRA,SVRA,SVRA,SVRA,SVRA,SVRA
2848,US_XNAS_SBFG,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"SB Financial Group, Inc.",n/a,Finance,Major Banks,SBFG,SBFG,SBFG,SBFG,SBFG,,SBFG:US,SBFG,SBFG,SBFG,SBFG,SBFG,SBFG,SBFG,SBFG
2849,US_XNAS_SBBX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SB One Bancorp,n/a,Finance,Major Banks,SBBX,SBBX,SBBX,SBBX,SBBX,,SBBX:US,SBBX,SBBX,SBBX,SBBX,SBBX,SBBX,SBBX,SBBX
2850,US_XNAS_SBAC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SBA Communications Corporation,1999,Consumer Services,Real Estate Investment Trusts,SBAC,SBAC,SBAC,SBAC,SBAC,,SBAC:US,SBAC,SBAC,SBAC,SBAC,SBAC,SBAC,SBAC,SBAC
2851,US_XNAS_SCSC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"ScanSource, Inc.",n/a,Technology,Retail: Computer Software & Peripheral Equipment,SCSC,SCSC,SCSC,SCSC,SCSC,,SCSC:US,SCSC,SCSC,SCSC,SCSC,SCSC,SCSC,SCSC,SCSC
2852,US_XNAS_SMIT,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Schmitt Industries, Inc.",n/a,Capital Goods,Industrial Machinery/Components,SMIT,SMIT,SMIT,SMIT,SMIT,,SMIT:US,SMIT,SMIT,SMIT,SMIT,SMIT,SMIT,SMIT,SMIT
2853,US_XNAS_SCHN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Schnitzer Steel Industries, Inc.",1993,Consumer Durables,Industrial Specialties,SCHN,SCHN,SCHN,SCHN,SCHN,,SCHN:US,SCHN,SCHN,SCHN,SCHN,SCHN,SCHN,SCHN,SCHN
2854,US_XNAS_SRRK,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Scholar Rock Holding Corporation,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SRRK,SRRK,SRRK,SRRK,SRRK,,SRRK:US,SRRK,SRRK,SRRK,SRRK,SRRK,SRRK,SRRK,SRRK
2855,US_XNAS_SCHL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Scholastic Corporation,1992,Consumer Services,Books,SCHL,SCHL,SCHL,SCHL,SCHL,,SCHL:US,SCHL,SCHL,SCHL,SCHL,SCHL,SCHL,SCHL,SCHL
2856,US_XNAS_SDGR,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Schrodinger, Inc.",2020,n/a,n/a,SDGR,SDGR,SDGR,SDGR,SDGR,,SDGR:US,SDGR,SDGR,SDGR,SDGR,SDGR,SDGR,SDGR,SDGR
2857,US_XNAS_SAMA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Schultze Special Purpose Acquisition Corp.,2019,Finance,Business Services,SAMA,SAMA,SAMA,SAMA,SAMA,,SAMA:US,SAMA,SAMA,SAMA,SAMA,SAMA,SAMA,SAMA,SAMA
2858,US_XNAS_SAMAU,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Schultze Special Purpose Acquisition Corp.,2018,Finance,Business Services,SAMAU,SAMAU,SAMAU,SAMAU,SAMAU,,SAMAU:US,SAMAU,SAMAU,SAMAU,SAMAU,SAMAU,SAMAU,SAMAU,SAMAU
2859,US_XNAS_SAMAW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Schultze Special Purpose Acquisition Corp.,2019,Finance,Business Services,SAMAW,SAMAW,SAMAW,SAMAW,SAMAW,,SAMAW:US,SAMAW,SAMAW,SAMAW,SAMAW,SAMAW,SAMAW,SAMAW,SAMAW
2860,US_XNAS_SGMS,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Scientific Games Corp,n/a,Technology,EDP Services,SGMS,SGMS,SGMS,SGMS,SGMS,,SGMS:US,SGMS,SGMS,SGMS,SGMS,SGMS,SGMS,SGMS,SGMS
2861,US_XNAS_SCPL,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SciPlay Corporation,2019,Technology,EDP Services,SCPL,SCPL,SCPL,SCPL,SCPL,,SCPL:US,SCPL,SCPL,SCPL,SCPL,SCPL,SCPL,SCPL,SCPL
2862,US_XNAS_SCPH,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,scPharmaceuticals Inc.,2017,Health Care,Major Pharmaceuticals,SCPH,SCPH,SCPH,SCPH,SCPH,,SCPH:US,SCPH,SCPH,SCPH,SCPH,SCPH,SCPH,SCPH,SCPH
2863,US_XNAS_WORX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SCWorx Corp.,2016,Consumer Services,Services-Misc. Amusement & Recreation,WORX,WORX,WORX,WORX,WORX,,WORX:US,WORX,WORX,WORX,WORX,WORX,WORX,WORX,WORX
2864,US_XNAS_SCYX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"SCYNEXIS, Inc.",2014,Health Care,Major Pharmaceuticals,SCYX,SCYX,SCYX,SCYX,SCYX,,SCYX:US,SCYX,SCYX,SCYX,SCYX,SCYX,SCYX,SCYX,SCYX
2865,US_XNAS_SEAC,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"SeaChange International, Inc.",1996,Technology,Radio And Television Broadcasting And Communications Equipment,SEAC,SEAC,SEAC,SEAC,SEAC,,SEAC:US,SEAC,SEAC,SEAC,SEAC,SEAC,SEAC,SEAC,SEAC
2866,US_XNAS_SBCF,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Seacoast Banking Corporation of Florida,n/a,Finance,Major Banks,SBCF,SBCF,SBCF,SBCF,SBCF,,SBCF:US,SBCF,SBCF,SBCF,SBCF,SBCF,SBCF,SBCF,SBCF
2867,US_XNAS_STX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Seagate Technology PLC,2002,Technology,Electronic Components,STX,STX,STX,STX,STX,,STX:US,STX,STX,STX,STX,STX,STX,STX,STX
2868,US_XNAS_SHIP,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Seanergy Maritime Holdings Corp,n/a,Transportation,Marine Transportation,SHIP,SHIP,SHIP,SHIP,SHIP,,SHIP:US,SHIP,SHIP,SHIP,SHIP,SHIP,SHIP,SHIP,SHIP
2869,US_XNAS_SHIPW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Seanergy Maritime Holdings Corp,n/a,Transportation,Marine Transportation,SHIPW,SHIPW,SHIPW,SHIPW,SHIPW,,SHIPW:US,SHIPW,SHIPW,SHIPW,SHIPW,SHIPW,SHIPW,SHIPW,SHIPW
2870,US_XNAS_SHIPZ,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Seanergy Maritime Holdings Corp,n/a,Transportation,Marine Transportation,SHIPZ,SHIPZ,SHIPZ,SHIPZ,SHIPZ,,SHIPZ:US,SHIPZ,SHIPZ,SHIPZ,SHIPZ,SHIPZ,SHIPZ,SHIPZ,SHIPZ
2871,US_XNAS_SPNE,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SeaSpine Holdings Corporation,n/a,Health Care,Medical/Dental Instruments,SPNE,SPNE,SPNE,SPNE,SPNE,,SPNE:US,SPNE,SPNE,SPNE,SPNE,SPNE,SPNE,SPNE,SPNE
2872,US_XNAS_SGEN,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Seattle Genetics, Inc.",2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),SGEN,SGEN,SGEN,SGEN,SGEN,,SGEN:US,SGEN,SGEN,SGEN,SGEN,SGEN,SGEN,SGEN,SGEN
2873,US_XNAS_EYES,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Second Sight Medical Products, Inc.",2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,EYES,EYES,EYES,EYES,EYES,,EYES:US,EYES,EYES,EYES,EYES,EYES,EYES,EYES,EYES
2874,US_XNAS_EYESW,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,"Second Sight Medical Products, Inc.",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,EYESW,EYESW,EYESW,EYESW,EYESW,,EYESW:US,EYESW,EYESW,EYESW,EYESW,EYESW,EYESW,EYESW,EYESW
2875,US_XNAS_SECO,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Secoo Holding Limited,2017,Consumer Services,Other Specialty Stores,SECO,SECO,SECO,SECO,SECO,,SECO:US,SECO,SECO,SECO,SECO,SECO,SECO,SECO,SECO
2876,US_XNAS_SCWX,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,SecureWorks Corp.,2016,Technology,Computer Software: Prepackaged Software,SCWX,SCWX,SCWX,SCWX,SCWX,,SCWX:US,SCWX,SCWX,SCWX,SCWX,SCWX,SCWX,SCWX,SCWX
2877,US_XNAS_SNFCA,US,United States of America,XNAS,XNAS,NASDAQ - ALL MARKETS,NASDAQ,Security National Financial Corporation,n/a,Finance,Finance: Consumer Services,SNFCA,SNFCA,SNFCA,SNFCA,SNFCA,,SNFCA:US,SNFCA,SNFCA,SNFCA,SNFCA,SNFCA,SNFCA,SNFCA,SNFCA
